pair_id,period_end,quarter,left_row_id,right_row_id,left_ticker,right_ticker,left_cik,right_cik,left_adsh,right_adsh,left_accepted,right_accepted,left_identifier,right_identifier,left_borrower_norm,right_borrower_norm,left_debt_equity,right_debt_equity,left_facility_type,right_facility_type,left_lien,right_lien,left_currency,right_currency,left_reference_rate,right_reference_rate,left_spread,right_spread,spread_diff,left_maturity,right_maturity,maturity_diff_days,left_funded_status,right_funded_status,left_acquisition_date,right_acquisition_date,borrower_exact,debt_equity_match,facility_type_match,lien_match,currency_match,reference_rate_match,spread_match_25bp,maturity_match_45d,funded_status_match,hard_conflicts,informative_matches,predicted_label,match_confidence,evidence,sample_seed,sample_locked,manual_label,label_notes,adjudicator
3da9a0b8cd9d91399a091dbe,2025-09-30,2025Q3,29d7b9b48a7c42ac1417bf50,8da3c1afcc3235b0c09414b8,OCSL,OCIC,1414932,1812554,0001414932-25-000022,0001812554-25-000081,2025-11-17 18:00:00.0,2025-11-06 16:05:00.0,"DirecTV Financing, LLC, First Lien Term Loan","DIRECTV Financing, LLC, First lien senior secured loan",directv financing,directv financing,debt,debt,term_loan,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0525,0.0525,0.00000000,,,,funded,funded,,,True,True,False,True,,,True,,True,facility_type,4,same_borrower_different_facility,high,debt_equity_match|lien_match|spread_match_25bp|funded_status_match|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
3efdff0de31b396285655614,2025-09-30,2025Q3,31ffe4ab343b7cb50083c118,f700b1a024328f0b12049400,OCIC,HPS,1812554,1838126,0001812554-25-000081,0001838126-25-000073,2025-11-06 16:05:00.0,2025-11-14 13:58:00.0,"Baker Tilly Advisory Group, LP, First lien senior secured loan 2","Baker Tilly Advisory Group, LP 1",baker tilly advisory,baker tilly advisory,debt,unknown,other_debt,unknown,first_lien,unknown,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0450,0.0475,0.00250000,,,,funded,funded,,,True,,,,,,False,,True,,1,uncertain,low,funded_status_match,20260813,True,uncertain,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
4136068fc3ac3cf269db07d0,2025-06-30,2025Q2,18891c55449086595285c2a6,7c3924d227dd82d2bab93b0c,ASIF,ARCC,1918712,1287750,0001918712-25-000065,0001287750-25-000038,2025-08-08 16:14:00.0,2025-07-28 21:23:00.0,"Meyer Laboratory, LLC and Meyer Parent, LLC, First lien senior secured revolving loan","Meyer Laboratory, LLC and Meyer Parent, LLC, First lien senior secured revolving loan",meyer laboratory and meyer parent,meyer laboratory and meyer parent,debt,debt,revolver,revolver,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0475,0.0475,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
41559bba0ecf19d247aed30f,2025-09-30,2025Q3,5abb8011d2fa5a79dce323b4,fce75c3208dba07dca17245e,ARCC,ASIF,1287750,1918712,0001287750-25-000046,0001918712-25-000092,2025-10-27 20:48:00.0,2025-11-14 16:22:00.0,"Premiere Buyer, LLC, First lien senior secured loan","Premiere Buyer, LLC, First lien senior secured loan",premiere buyer,premiere buyer,debt,debt,other_debt,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0450,0.0450,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
41813d1853233367e460e26a,2025-09-30,2025Q3,ab77ef955003ef53a21b8f5f,ea6241a5cf0827106b8ac32c,NMFC,OCIC,1496099,1812554,0001496099-25-000035,0001812554-25-000081,2025-11-03 16:44:00.0,2025-11-06 16:05:00.0,"Zest Acquisition Corp., First Lien - Funded","Zest Acquisition Corp., First lien senior secured loan",zest acquisition,zest acquisition,debt,debt,other_debt,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0525,0.0525,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
423557f46b545d59d0364829,2025-06-30,2025Q2,bcd97fd7154acb5b367f9646,c249af6dd5de8df56d1e825f,BCRED,ASIF,1803498,1918712,0001803498-25-000062,0001918712-25-000065,2025-08-12 16:30:00.0,2025-08-08 16:14:00.0,"OMNIA Partners, LLC","Omnia Partners, LLC, First lien senior secured loan",omnia partners,omnia partners,unknown,debt,unknown,other_debt,unknown,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0500,0.0275,0.02250000,,,,funded,funded,,,True,,,,,,False,,True,spread_gt_100bp,1,same_borrower_different_facility,medium,funded_status_match|conflict:spread_gt_100bp,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
427a394c5ab88c549b524d59,2025-09-30,2025Q3,220bce436501b199a46f4d49,9bab472fe261a26e58571e6e,ARCC,ASIF,1287750,1918712,0001287750-25-000046,0001918712-25-000092,2025-10-27 20:48:00.0,2025-11-14 16:22:00.0,"Pathstone Family Office LLC and Kelso XI Tailwind Co-Investment, L.P., First lien senior secured loan 1","Pathstone Family Office LLC and Kelso XI Tailwind Co-Investment, L.P., First lien senior secured loan",pathstone family office and kelso xi tailwind investment,pathstone family office and kelso xi tailwind investment,debt,debt,other_debt,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0500,0.0500,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
427bb5bda66f3c90ceae08ed,2025-06-30,2025Q2,56a500e1da7222dac0fb6edf,699e3a89afac8452d7ec9ea4,OCIC,OBDC,1812554,1655888,0001812554-25-000052,0001655888-25-000020,2025-08-07 16:12:00.0,2025-08-06 16:06:00.0,"Vermont Aus Pty Ltd, First lien senior secured AUD term loan","Vermont Aus Pty Ltd, First lien senior secured AUD term loan",vermont aus pty aud,vermont aus pty aud,debt,debt,term_loan,term_loan,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0575,0.0575,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
439d7f8f32ea6ff665efc0af,2025-09-30,2025Q3,3a90a218d0577c5f73d8b75c,3ccbaa18166e5a030289d589,ARCC,ASIF,1287750,1918712,0001287750-25-000046,0001918712-25-000092,2025-10-27 20:48:00.0,2025-11-14 16:22:00.0,"Mavis Tire Express Services Topco Corp., Metis Holdco, Inc. and Metis Topco, LP, First lien senior secured revolving loan","Mavis Tire Express Services Topco Corp., Metis HoldCo, Inc., and Metis TopCo, LP, First lien senior secured loan",mavis tire express services topco metis holdco and metis topco,mavis tire express services topco metis holdco and metis topco,debt,debt,revolver,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0325,0.0300,0.00250000,,,,funded,funded,,,True,True,False,True,,,False,,True,facility_type,3,same_borrower_different_facility,high,debt_equity_match|lien_match|funded_status_match|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
44a476dac21e89c5b4a73787,2025-06-30,2025Q2,35330018148c0e092bafdb95,a832baeb6fe02f5ac1a026dc,BCRED,BXSL,1803498,1736035,0001803498-25-000062,0001736035-25-000018,2025-08-12 16:30:00.0,2025-08-06 06:10:00.0,"Caerus US 1, Inc. 1","Caerus US 1, Inc. 5",caerus us,caerus us,unknown,unknown,unknown,unknown,unknown,unknown,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0500,0.0500,0.00000000,,,,funded,funded,,,True,,,,,,True,,True,,2,uncertain,low,spread_match_25bp|funded_status_match,20260813,True,uncertain,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
45558074770681c5e29b6a7e,2025-06-30,2025Q2,44de220a477f44e9b2b5e055,f5db9c589039d63672f76cbe,OCSL,OCIC,1414932,1812554,0001414932-25-000016,0001812554-25-000052,2025-08-04 17:51:00.0,2025-08-07 16:12:00.0,"Peraton Corp., First Lien Term Loan","Peraton Corp., Second lien senior secured loan",peraton,peraton,debt,debt,term_loan,other_debt,first_lien,second_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0375,0.0775,0.04000000,,,,funded,funded,,,True,True,False,False,,,False,,True,facility_type|lien|spread_gt_100bp,2,same_borrower_different_facility,high,debt_equity_match|funded_status_match|conflict:facility_type|conflict:lien|conflict:spread_gt_100bp,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
45ceccb4ea3a9ab04a7faeab,2025-09-30,2025Q3,4bac4e85be7775f789ecab20,a326a9305208da5fd880dc33,OCIC,NMFC,1812554,1496099,0001812554-25-000081,0001496099-25-000035,2025-11-06 16:05:00.0,2025-11-03 16:44:00.0,"Physician Partners, LLC, First lien senior secured loan 3","Physician Partners, LLC 2, First lien - Funded",physician partners,physician partners,debt,debt,other_debt,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0300,0.0150,0.01500000,,,,funded,funded,,,True,True,True,True,,,False,,True,spread_gt_100bp,4,same_borrower_different_facility,medium,debt_equity_match|facility_type_match|lien_match|funded_status_match|conflict:spread_gt_100bp,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
4628daa0253ebbea90b3e96e,2025-06-30,2025Q2,8adf6bfd8a1ce03b407de184,de37520f259aeea169dfd12d,ARCC,ASIF,1287750,1918712,0001287750-25-000038,0001918712-25-000065,2025-07-28 21:23:00.0,2025-08-08 16:14:00.0,"Accession Risk Management Group, Inc. and RSC Insurance Brokerage, Inc., First lien senior secured loan 3","Accession Risk Management Group, Inc. and RSC Insurance Brokerage, Inc., First lien senior secured loan",accession risk management and rsc insurance brokerage,accession risk management and rsc insurance brokerage,debt,debt,other_debt,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0475,0.0475,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
47241f3a6b04d9ae77f25a61,2025-06-30,2025Q2,6fcc7fdcec69dc1ede2751d0,b516d23b4f6d19e41b10e863,BCRED,HPS,1803498,1838126,0001803498-25-000062,0001838126-25-000055,2025-08-12 16:30:00.0,2025-08-13 17:03:00.0,"BP Purchaser, LLC","BP Purchaser, LLC",bp purchaser,bp purchaser,unknown,unknown,unknown,unknown,unknown,unknown,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0550,0.0550,0.00000000,,,,funded,funded,,,True,,,,,,True,,True,,2,uncertain,low,spread_match_25bp|funded_status_match,20260813,True,uncertain,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
4a299542ecb3f7cd4be1597b,2025-06-30,2025Q2,a42e61918f47bb5589daa818,bb42cad7934e0367b0dbfb50,ASIF,ARCC,1918712,1287750,0001918712-25-000065,0001287750-25-000038,2025-08-08 16:14:00.0,2025-07-28 21:23:00.0,"North Haven Stack Buyer, LLC, First lien senior secured loan 4","North Haven Stack Buyer, LLC, First lien senior secured loan 3",north haven stack buyer,north haven stack buyer,debt,debt,other_debt,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0475,0.0475,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
4be4053475f7fe9f245ac923,2025-09-30,2025Q3,1d96796ac9ec2ba81157594d,38aeb8d905b73198b9fcd7c6,BXSL,BCRED,1736035,1803498,0001736035-25-000021,0001803498-25-000081,2025-11-10 06:10:00.0,2025-11-13 16:37:00.0,Go Car Wash Management Corp. 1,Go Car Wash Management Corp.,go car wash management,go car wash management,unknown,unknown,unknown,unknown,unknown,unknown,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0575,0.0575,0.00000000,,,,funded,funded,,,True,,,,,,True,,True,,2,uncertain,low,spread_match_25bp|funded_status_match,20260813,True,uncertain,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
523a0c4307b4f72a1bebc150,2025-06-30,2025Q2,ab9308da8d4399dae0b7a2f0,e8a94b1867ff7a3ae65bfedd,OCIC,OBDC,1812554,1655888,0001812554-25-000052,0001655888-25-000020,2025-08-07 16:12:00.0,2025-08-06 16:06:00.0,"Lightbeam Bidco, Inc. (dba Lazer Spot), First lien senior secured delayed draw term loan","Lightbeam Bidco, Inc. (dba Lazer Spot), First lien senior secured revolving loan",lightbeam bidco dba lazer spot,lightbeam bidco dba lazer spot,debt,debt,delayed_draw,revolver,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0500,0.0500,0.00000000,,,,unknown,funded,,,True,True,False,True,,,True,,,facility_type,3,same_borrower_different_facility,high,debt_equity_match|lien_match|spread_match_25bp|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
55bfbd9122c3f75a35924fed,2025-06-30,2025Q2,b331165052780fa90bd16ee4,c7160ab6326052ad1f1ee148,OCIC,OBDC,1812554,1655888,0001812554-25-000052,0001655888-25-000020,2025-08-07 16:12:00.0,2025-08-06 16:06:00.0,"AmeriLife Holdings LLC, First lien senior secured revolving loan","AmeriLife Holdings LLC, First lien senior secured loan",amerilife,amerilife,debt,debt,revolver,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0475,0.0475,0.00000000,,,,funded,funded,,,True,True,False,True,,,True,,True,facility_type,4,same_borrower_different_facility,high,debt_equity_match|lien_match|spread_match_25bp|funded_status_match|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
57a61bb0489863cd48b300e5,2025-06-30,2025Q2,9c243d287d3d10db5cf5d1c7,dc978dc952fcb620db890462,OCIC,NMFC,1812554,1496099,0001812554-25-000052,0001496099-25-000027,2025-08-07 16:12:00.0,2025-08-04 16:49:00.0,"Nelipak Holding Company, First lien senior secured loan","Nelipak Holding Company, First lien 2",nelipak,nelipak,debt,debt,other_debt,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0550,0.0550,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
587d30078ffea8387f947335,2025-06-30,2025Q2,17e388f061664335cbfa678e,4cea2fd715c9b0c7a8f942c1,ARCC,ASIF,1287750,1918712,0001287750-25-000038,0001918712-25-000065,2025-07-28 21:23:00.0,2025-08-08 16:14:00.0,"PCS MidCo, Inc. and PCS Parent, L.P., First lien senior secured loan","PCS MidCo, Inc. and PCS Parent, L.P., First lien senior secured loan",pcs midco and pcs parent,pcs midco and pcs parent,debt,debt,other_debt,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0575,0.0575,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
59e9d3797d28172b28cd3668,2025-06-30,2025Q2,a8324ecc99d92266c8a2f87c,de31e0f3360f6ea097db5b46,ARCC,ASIF,1287750,1918712,0001287750-25-000038,0001918712-25-000065,2025-07-28 21:23:00.0,2025-08-08 16:14:00.0,"City Line Distributors LLC and City Line Investments LLC, First lien senior secured loan",City Line Distributors LLC and City Line Investments LLC,city line distributors and city line investments,city line distributors and city line investments,debt,unknown,other_debt,unknown,first_lien,unknown,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0600,,,,,,funded,funded,,,True,,,,,,,,True,,1,uncertain,low,funded_status_match,20260813,True,uncertain,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
5bc017287df5e5d1957ef07d,2025-06-30,2025Q2,34637ecae439d6ac239a268f,9bafc5d28a261da6db9ac64f,OBDC,OCIC,1655888,1812554,0001655888-25-000020,0001812554-25-000052,2025-08-06 16:06:00.0,2025-08-07 16:12:00.0,"Evolution BuyerCo, Inc. (dba SIAA), First lien senior secured loan","Evolution BuyerCo, Inc. (dba SIAA), First lien senior secured delayed draw term loan",evolution buyerco dba siaa,evolution buyerco dba siaa,debt,debt,other_debt,delayed_draw,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0475,0.0475,0.00000000,,,,funded,unknown,,,True,True,False,True,,,True,,,facility_type,3,same_borrower_different_facility,high,debt_equity_match|lien_match|spread_match_25bp|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
5c4b404e141a2e4796297eb8,2025-06-30,2025Q2,4deb3368201fa9c4fe7c4fc9,995485d2f84d28ded6fdb9ac,NMFC,OCIC,1496099,1812554,0001496099-25-000027,0001812554-25-000052,2025-08-04 16:49:00.0,2025-08-07 16:12:00.0,"Kaseya Inc., First lien - Funded","Kaseya Inc., Second lien senior secured loan",kaseya,kaseya,debt,debt,other_debt,other_debt,first_lien,second_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0325,0.0500,0.01750000,,,,funded,funded,,,True,True,True,False,,,False,,True,lien|spread_gt_100bp,3,same_borrower_different_facility,high,debt_equity_match|facility_type_match|funded_status_match|conflict:lien|conflict:spread_gt_100bp,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
5c52ff37ecc06075df93359a,2025-09-30,2025Q3,11100dfaf6c144c2ca044e87,883877ec8196674e6ebbb314,ASIF,ARCC,1918712,1287750,0001918712-25-000092,0001287750-25-000046,2025-11-14 16:22:00.0,2025-10-27 20:48:00.0,GTCR F Buyer Corp. and GTCR (D) Investors LP,"GTCR F Buyer Corp. and GTCR (D) Investors LP, First lien senior secured loan 1",gtcr f buyer and gtcr d investors,gtcr f buyer and gtcr d investors,unknown,debt,unknown,other_debt,unknown,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,0.0500,,,,,funded,funded,,,True,,,,,,,,True,,1,uncertain,low,funded_status_match,20260813,True,uncertain,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
5ead9e39c9defd86efb18f76,2025-06-30,2025Q2,44de220a477f44e9b2b5e055,6d36fa056f120fccb7f9f838,OCSL,NMFC,1414932,1496099,0001414932-25-000016,0001496099-25-000027,2025-08-04 17:51:00.0,2025-08-04 16:49:00.0,"Peraton Corp., First Lien Term Loan","Peraton Corp., First lien - Funded",peraton,peraton,debt,debt,term_loan,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0375,0.0375,0.00000000,,,,funded,funded,,,True,True,False,True,,,True,,True,facility_type,4,same_borrower_different_facility,high,debt_equity_match|lien_match|spread_match_25bp|funded_status_match|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
5ee77547a40a47da265d796f,2025-09-30,2025Q3,1f8a58fadb4e6ae950bffe46,8d9c04d703c727c3684e1d77,BCRED,NMFC,1803498,1496099,0001803498-25-000081,0001496099-25-000035,2025-11-13 16:37:00.0,2025-11-03 16:44:00.0,"MRI Software, LLC 1","MRI Software LLC, First lien 2",mri software,mri software,unknown,debt,unknown,other_debt,unknown,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0475,0.0475,0.00000000,,,,funded,funded,,,True,,,,,,True,,True,,2,uncertain,low,spread_match_25bp|funded_status_match,20260813,True,uncertain,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
5f659f4f64dd3b2fae4be44f,2025-06-30,2025Q2,c9fad5e38e6f7884f4026206,e530667378e029c308df91a7,OBDC,ARCC,1655888,1287750,0001655888-25-000020,0001287750-25-000038,2025-08-06 16:06:00.0,2025-07-28 21:23:00.0,"Galway Borrower LLC, First lien senior secured delayed draw term loan","Galway Borrower LLC, First lien senior secured revolving loan",galway borrower,galway borrower,debt,debt,delayed_draw,revolver,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0450,0.0450,0.00000000,,,,unknown,funded,,,True,True,False,True,,,True,,,facility_type,3,same_borrower_different_facility,high,debt_equity_match|lien_match|spread_match_25bp|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
5fb0b83a127e93b502108937,2025-09-30,2025Q3,18b56e3b5f90ff25ca1f4968,75010287adda0f53564dbfbf,HPS,BCRED,1838126,1803498,0001838126-25-000073,0001803498-25-000081,2025-11-14 13:58:00.0,2025-11-13 16:37:00.0,123Dentist Inc 1,"123Dentist, Inc. 1",123dentist,123dentist,unknown,unknown,unknown,unknown,unknown,unknown,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0500,0.0500,0.00000000,,,,funded,funded,,,True,,,,,,True,,True,,2,uncertain,low,spread_match_25bp|funded_status_match,20260813,True,uncertain,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
5fd180ee3a09fd20dcfef507,2025-06-30,2025Q2,08dc1ab5ded1eeba50b109ba,b2896df6fd0a3b7e73c89e6c,OBDC,OCIC,1655888,1812554,0001655888-25-000020,0001812554-25-000052,2025-08-06 16:06:00.0,2025-08-07 16:12:00.0,"Diamondback Acquisition, Inc. (dba Sphera), First lien senior secured loan","Diamondback Acquisition, Inc. (dba Sphera), First lien senior secured loan",diamondback acquisition dba sphera,diamondback acquisition dba sphera,debt,debt,other_debt,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0550,0.0550,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
62a2e423255bfcc92306fd3b,2025-09-30,2025Q3,122d32bfec0c79ee730842e7,16bd82852f0e20dbacd1f62e,OCIC,OBDC,1812554,1655888,0001812554-25-000081,0001655888-25-000024,2025-11-06 16:05:00.0,2025-11-05 16:36:00.0,"Brightway Holdings, LLC, First lien senior secured revolving loan","Brightway Holdings, LLC, First lien senior secured loan",brightway,brightway,debt,debt,revolver,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0575,0.0575,0.00000000,,,,funded,funded,,,True,True,False,True,,,True,,True,facility_type,4,same_borrower_different_facility,high,debt_equity_match|lien_match|spread_match_25bp|funded_status_match|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
63b30bbac6e6350c3d9d6137,2025-06-30,2025Q2,7a1c12105c9dd46da0a61ab4,870c56b5185ac5df12f0649b,ASIF,ARCC,1918712,1287750,0001918712-25-000065,0001287750-25-000038,2025-08-08 16:14:00.0,2025-07-28 21:23:00.0,"North Star Acquisitionco, LLC and Toucan Bidco Limited, First lien senior secured loan 2","North Star Acquisitionco, LLC and Toucan Bidco Limited, First lien senior secured loan 5",north star acquisitionco and toucan bidco,north star acquisitionco and toucan bidco,debt,debt,other_debt,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0450,0.0450,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
68eeb29152a4decd04b6e686,2025-09-30,2025Q3,01367df3860e9659b8c1635a,8760a707053eaf469002355d,BCRED,BXSL,1803498,1736035,0001803498-25-000081,0001736035-25-000021,2025-11-13 16:37:00.0,2025-11-10 06:10:00.0,"Denali Bidco, Ltd. 1","Denali Bidco, Ltd. 4",denali bidco,denali bidco,unknown,unknown,unknown,unknown,unknown,unknown,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0500,0.0980,0.04800000,,,,funded,funded,,,True,,,,,,False,,True,spread_gt_100bp,1,same_borrower_different_facility,medium,funded_status_match|conflict:spread_gt_100bp,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
6943621d06f9b2c8ceb8242f,2025-06-30,2025Q2,2cadb4dc3532ead615a4d3c7,a4b24b0e26d6adb717d39982,OCIC,OBDC,1812554,1655888,0001812554-25-000052,0001655888-25-000020,2025-08-07 16:12:00.0,2025-08-06 16:06:00.0,"Fortis Solutions Group, LLC, First lien senior secured revolving loan","Fortis Solutions Group, LLC, First lien senior secured revolving loan",fortis solutions,fortis solutions,debt,debt,revolver,revolver,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0550,0.0550,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
69bd659dbcd062c7d48c575e,2025-06-30,2025Q2,5041a10118f6b580f7e7f572,e203ba8e02bf2b260493e5e2,OBDC,OCIC,1655888,1812554,0001655888-25-000020,0001812554-25-000052,2025-08-06 16:06:00.0,2025-08-07 16:12:00.0,"Bayshore Intermediate #2, L.P. (dba Boomi), First lien senior secured loan","Bayshore Intermediate #2, L.P. (dba Boomi), First lien senior secured loan",bayshore intermediate dba boomi,bayshore intermediate dba boomi,debt,debt,other_debt,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0288,0.0288,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
6abfd65f229a0969040764a3,2025-09-30,2025Q3,6d3bcaa8b59d316e006bd7d8,9b427b2c46b503edc06e2bf3,BCRED,ARCC,1803498,1287750,0001803498-25-000081,0001287750-25-000046,2025-11-13 16:37:00.0,2025-10-27 20:48:00.0,IQN Holding Corp. 3,"IQN Holding Corp., First lien senior secured revolving loan",iqn,iqn,unknown,debt,unknown,revolver,unknown,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0575,0.0525,0.00500000,,,,funded,funded,,,True,,,,,,False,,True,,1,unrelated,high,funded_status_match,20260813,True,same_borrower_different_facility,manual override after identifier/evidence review; insufficient exact-facility evidence,Codex manual review 2026-08-13
